uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD
2010,Male,C,Medium,Employed,44,0,7975,1,153,24
2010,Male,C,Large,Employed,51,3,13580,1,52,725
2010,Female,B,Small,Unemployed,24,4,7335,1,103,430
2010,Male,D,Small,Self-employed,30,9,41145,0,31,116
2010,Male,B,Small,Self-employed,31,13,8320,1,107,433
2010,Male,B,Medium,Employed,24,10,27120,0,148,337
2010,Male,B,Small,Unemployed,22,9,23520,0,157,1499
2010,Male,C,Large,Retired,61,3,29210,0,62,35
2010,Male,E,Medium,Unemployed,23,11,11365,0,260,865
2010,Male,E,Small,Employed,19,2,23190,1,46,370
2010,Male,B,Small,Housewife,26,15,9675,0,233,107
2010,Male,A,Medium,Housewife,51,3,4210,1,112,777
2010,Male,E,Medium,Self-employed,28,4,11365,1,38,365
2010,Male,A,Medium,Unemployed,44,6,26685,1,23,455
2010,Male,C,Medium,Employed,53,0,10575,1,51,239
2010,Male,A,Medium,Employed,20,5,21600,0,223,4043
2010,Male,E,Medium,Housewife,39,8,10795,1,48,1474
2010,Male,B,Small,Self-employed,32,7,8565,0,32,594
2010,Female,D,Small,Housewife,45,2,16225,0,148,2026
2010,Male,A,Large,Unemployed,30,8,5465,0,114,2409
2010,Male,E,Medium,Housewife,73,15,18465,1,167,2157
2010,Male,A,Large,Self-employed,75,5,23040,0,73,465
2010,Male,E,Small,Employed,21,0,15135,1,31,118
2010,Male,A,Small,Employed,26,6,5590,0,201,1197
2010,Male,E,Large,Unemployed,40,9,22710,1,50,359
2010,Female,C,Medium,Housewife,40,9,2460,1,171,225
2010,Female,E,Small,Unemployed,37,1,10080,1,30,7
2010,Male,E,Large,Unemployed,22,0,13385,0,129,798
2010,Female,B,Medium,Unemployed,29,2,18275,1,150,1486
2010,Male,A,Small,Employed,29,0,27700,1,271,4168
2010,Male,D,Small,Employed,20,7,21365,0,276,224
2010,Female,E,Large,Housewife,33,10,4395,0,90,605
2010,Male,D,Large,Unemployed,49,5,7870,0,29,346
2010,Female,B,Large,Self-employed,31,3,19850,1,76,1063
2010,Female,B,Large,Employed,33,3,29545,0,47,26
2010,Male,A,Small,Employed,32,7,3235,0,153,203
2010,Male,B,Medium,Unemployed,24,3,5705,1,294,10
2010,Male,D,Medium,Unemployed,19,2,8515,0,190,827
2010,Male,A,Medium,Employed,44,15,14940,1,239,590
2010,Male,B,Small,Employed,21,8,13295,0,31,613
2010,Male,E,Medium,Employed,32,0,2075,1,257,2201
2010,Male,A,Medium,Unemployed,27,0,7085,1,91,251
2010,Male,A,Small,Housewife,32,1,9930,0,119,109
2010,Male,D,Small,Employed,26,9,24610,0,201,359
2010,Male,D,Medium,Employed,20,11,9070,0,124,369
2010,Male,B,Small,Employed,20,0,4590,0,270,472
2010,Male,B,Medium,Employed,18,6,26390,0,48,1944
2010,Male,C,Large,Employed,33,3,17700,0,250,856
2010,Male,C,Medium,Self-employed,34,0,23920,0,216,2066
2010,Male,C,Medium,Unemployed,39,0,13195,1,239,413
2010,Female,B,Small,Housewife,22,0,22500,0,149,1225
2010,Male,A,Large,Employed,27,1,1880,1,107,2645
2010,Male,A,Small,Employed,28,0,16330,0,163,137
2010,Male,E,Large,Employed,34,0,17520,1,167,805
2010,Male,E,Medium,Unemployed,33,2,10520,0,245,981
2010,Female,A,Small,Unemployed,25,9,7055,0,201,942
2010,Female,C,Medium,Unemployed,25,5,4360,1,31,2201
2010,Male,A,Small,Employed,19,3,12655,0,161,458
2010,Male,B,Small,Employed,24,4,20885,1,50,114
2010,Male,E,Medium,Housewife,34,1,6660,0,57,212
2010,Female,A,Small,Employed,30,1,45830,1,122,184
2010,Male,C,Small,Employed,25,5,10165,0,205,549
2010,Female,C,Medium,Housewife,57,0,6005,0,94,323
2010,Female,A,Large,Employed,36,0,23275,1,212,222
2010,Male,A,Large,Employed,31,13,17345,0,64,1339
2010,Male,E,Small,Self-employed,23,13,18095,0,64,265
2010,Male,A,Medium,Housewife,32,5,20700,1,122,256
2010,Female,E,Large,Employed,48,8,5585,0,28,622
2010,Female,E,Small,Unemployed,20,8,9845,0,103,100
2010,Female,A,Small,Housewife,34,2,13540,1,290,603
2010,Male,C,Small,Housewife,42,10,10095,0,59,695
2010,Male,D,Small,Unemployed,30,1,8195,0,259,398
2010,Male,A,Small,Unemployed,22,0,1545,0,223,5542
2010,Female,B,Large,Housewife,48,3,1955,0,237,760
2010,Male,A,Small,Self-employed,42,0,13590,1,240,41
2010,Male,C,Large,Self-employed,46,5,16205,1,27,1704
2010,Female,D,Large,Unemployed,26,5,9345,0,223,2581
2010,Female,D,Small,Housewife,31,11,7495,1,223,547
2010,Male,D,Large,Employed,24,3,3680,0,190,2419
2010,Male,C,Large,Housewife,44,4,15890,1,58,216
2010,Male,E,Medium,Unemployed,23,9,23435,0,55,11
2010,Female,D,Large,Self-employed,39,3,1010,1,108,738
2010,Male,A,Small,Self-employed,39,15,2520,1,79,245
2010,Male,B,Medium,Unemployed,28,9,9925,1,222,422
2010,Male,C,Large,Employed,25,2,35750,0,240,1156
2010,Male,E,Large,Unemployed,33,4,5625,0,277,284
2010,Female,A,Small,Unemployed,21,7,13485,0,271,2674
2010,Male,A,Large,Self-employed,19,3,9055,0,238,6657
2010,Male,A,Small,Employed,21,8,18015,1,89,2717
2010,Male,C,Large,Employed,56,4,1725,0,170,76
2010,Male,D,Small,Employed,46,8,23935,0,259,235
2010,Male,D,Medium,Housewife,35,0,16970,1,50,796
2010,Male,D,Medium,Self-employed,46,8,22315,1,72,206
2010,Male,D,Small,Self-employed,30,2,23450,0,170,53
2010,Female,D,Medium,Employed,31,14,16980,1,66,397
2010,Female,D,Medium,Employed,24,0,9285,1,71,925
2010,Male,E,Large,Housewife,72,13,16390,1,126,270
2010,Male,B,Small,Employed,40,3,16675,1,64,1303
2010,Male,B,Medium,Housewife,72,9,8895,0,168,411
2010,Female,B,Medium,Employed,22,0,4710,0,95,868
2010,Male,E,Medium,Unemployed,18,1,18395,0,68,2191
2010,Male,B,Medium,Unemployed,40,6,26105,0,61,595
2010,Male,D,Medium,Employed,45,2,6270,1,223,305
2010,Male,C,Small,Self-employed,25,6,15805,1,71,321
2010,Female,B,Medium,Housewife,28,9,14870,1,148,427
2010,Female,E,Medium,Unemployed,25,0,1285,1,145,2092
2010,Male,A,Small,Self-employed,38,0,1715,1,259,592
2010,Male,D,Large,Employed,46,4,33955,0,56,541
2010,Female,A,Medium,Housewife,26,11,24145,1,21,594
2010,Female,E,Medium,Self-employed,30,2,8830,0,57,458
2010,Female,C,Medium,Employed,23,4,17760,0,34,31
2010,Female,D,Large,Self-employed,48,5,7170,0,100,74
2010,Male,C,Large,Housewife,25,14,13145,0,271,258
2010,Male,D,Small,Housewife,45,6,9200,1,168,104
2010,Male,A,Medium,Retired,55,0,13305,1,14,676
2010,Male,D,Medium,Housewife,34,8,27425,0,124,302
2010,Male,D,Large,Housewife,42,0,5175,1,24,228
2010,Male,B,Small,Self-employed,59,0,10675,1,92,983
2010,Male,E,Large,Retired,73,6,9540,0,31,103
2010,Male,A,Small,Unemployed,22,6,20250,1,271,1173
2010,Male,E,Large,Self-employed,32,15,17365,1,32,156
2010,Female,B,Medium,Housewife,33,9,11280,0,259,96
2010,Male,D,Large,Housewife,28,5,8555,0,103,617
2010,Male,E,Large,Housewife,35,6,19050,1,73,285
2010,Female,A,Medium,Employed,19,10,4540,1,62,3
2010,Male,B,Large,Employed,29,4,8485,0,59,1033
2010,Female,A,Small,Housewife,24,0,25920,0,64,300
2010,Male,B,Medium,Housewife,22,2,9400,1,190,1063
2010,Male,E,Small,Employed,36,1,9230,1,223,907
2010,Female,E,Medium,Employed,45,4,6490,0,84,144
2010,Male,A,Medium,Self-employed,41,12,19110,0,212,51
2010,Female,C,Small,Employed,19,5,31075,0,207,436
2010,Female,B,Small,Housewife,19,0,29495,1,23,2045
2010,Male,B,Medium,Self-employed,19,4,10440,0,139,680
2010,Male,C,Large,Self-employed,18,13,20880,0,38,3790
2010,Male,B,Large,Retired,65,3,12690,0,55,538
2010,Male,A,Medium,Housewife,31,11,21440,1,130,294
2010,Male,A,Medium,Housewife,50,9,24990,1,21,2187
2010,Male,C,Small,Employed,21,9,9865,0,209,223
2010,Male,E,Medium,Employed,49,0,16300,1,71,493
2010,Female,A,Small,Housewife,20,7,22995,1,38,159
2010,Female,A,Medium,Employed,39,10,18790,1,130,550
2010,Male,B,Medium,Housewife,59,14,6285,0,141,45
2010,Male,B,Small,Unemployed,25,4,26275,0,212,507
2010,Female,C,Medium,Self-employed,48,4,9890,1,103,46
2010,Male,B,Small,Employed,29,3,8235,0,182,1668
2010,Female,D,Large,Employed,43,1,26570,1,58,144
2010,Male,C,Medium,Self-employed,31,12,48435,0,175,1925
2010,Male,E,Medium,Self-employed,43,13,6650,0,94,1010
2010,Female,E,Small,Self-employed,23,1,6480,0,238,909
2010,Male,B,Large,Retired,67,3,16530,0,32,1844
2010,Male,C,Small,Self-employed,42,1,31050,1,67,716
2010,Male,A,Medium,Housewife,43,0,2830,0,30,71
2010,Female,D,Large,Employed,32,6,4775,1,34,87
2010,Male,A,Large,Housewife,45,12,13175,0,64,1081
2010,Male,C,Small,Employed,24,8,13615,1,24,1317
2010,Male,B,Large,Housewife,68,5,24350,1,141,53
2010,Male,D,Small,Employed,24,5,2220,0,273,1005
2010,Female,A,Medium,Unemployed,46,1,16120,0,77,1042
2010,Female,E,Small,Employed,37,0,23880,0,70,743
2010,Male,D,Small,Unemployed,18,1,2470,0,24,725
2010,Male,E,Small,Employed,24,7,25265,0,72,47
2010,Male,B,Large,Employed,33,1,28945,1,57,629
2010,Male,A,Large,Employed,45,5,24865,0,181,713
2010,Male,B,Small,Unemployed,21,4,22485,0,21,1239
2010,Male,D,Medium,Unemployed,53,10,18975,0,203,904
2010,Male,B,Large,Housewife,75,14,21830,1,254,2411
2010,Female,A,Large,Unemployed,54,7,23645,0,103,507
2010,Female,B,Medium,Unemployed,18,15,5895,0,139,245
2010,Male,A,Medium,Self-employed,20,5,10130,0,77,25
2010,Female,D,Medium,Self-employed,26,2,7345,1,296,245
2010,Male,E,Medium,Employed,22,7,36675,0,32,404
2010,Male,B,Small,Employed,24,4,36780,0,64,809
2010,Male,D,Large,Unemployed,39,6,9285,0,33,712
2010,Female,D,Large,Unemployed,33,0,11825,1,31,1019
2010,Male,B,Medium,Employed,41,8,17865,1,141,1134
2010,Male,E,Medium,Unemployed,20,7,5550,0,28,888
2010,Male,A,Medium,Employed,39,11,45325,1,59,25
2010,Female,A,Large,Employed,31,7,3875,1,223,286
2010,Female,B,Medium,Self-employed,54,5,23025,1,273,340
2010,Male,E,Medium,Employed,35,1,19760,0,124,494
2010,Male,A,Small,Employed,26,0,1190,0,31,973
2010,Male,C,Medium,Employed,24,0,13870,0,285,2061
2010,Female,E,Medium,Unemployed,24,0,9585,0,70,1786
2010,Male,B,Small,Unemployed,19,6,6870,1,113,358
2010,Male,E,Medium,Unemployed,28,2,16070,1,92,227
2010,Female,C,Medium,Employed,29,6,9030,1,157,1170
2010,Female,A,Large,Housewife,36,1,22465,0,250,281
2010,Female,A,Medium,Housewife,31,14,18335,0,31,60
2010,Female,E,Large,Housewife,20,6,5570,1,250,21
2010,Female,A,Small,Employed,22,4,13365,0,125,2901
2010,Male,A,Medium,Unemployed,38,11,37595,0,291,2360
2010,Male,D,Medium,Housewife,35,0,9065,0,201,509
2010,Male,B,Large,Retired,71,1,22585,0,190,1053
2010,Female,D,Medium,Employed,46,14,17470,0,157,1451
2010,Female,D,Medium,Housewife,32,10,16825,0,286,590
2010,Male,C,Small,Unemployed,20,1,25230,1,72,349
2010,Male,C,Medium,Employed,38,6,16710,0,43,131
2010,Female,E,Large,Employed,24,1,25060,0,65,99
2010,Male,E,Medium,Housewife,51,0,7835,1,56,324
2010,Male,E,Medium,Employed,24,5,14275,1,139,46
2010,Male,B,Large,Employed,48,3,4895,1,23,56
2010,Female,B,Medium,Unemployed,21,0,16115,1,284,450
2010,Male,E,Large,Employed,23,1,11880,0,233,3057
2010,Male,D,Large,Employed,53,12,47865,1,201,228
2010,Female,D,Large,Housewife,45,7,8985,1,169,187
2010,Female,C,Small,Housewife,32,4,13815,0,259,103
2010,Male,A,Small,Employed,24,2,10315,1,223,2819
2010,Male,A,Large,Employed,31,7,13905,1,113,1249
2010,Male,D,Medium,Unemployed,18,7,20505,1,270,315
2010,Male,A,Large,Housewife,73,0,20900,0,178,1183
2010,Female,A,Large,Unemployed,43,14,35860,1,57,1010
2010,Male,A,Small,Self-employed,58,12,8005,0,245,587
2010,Female,B,Medium,Housewife,75,1,15490,0,273,998
2010,Female,A,Medium,Housewife,43,0,37350,1,282,2082
2010,Male,D,Small,Employed,42,1,22265,0,33,1761
2010,Female,B,Large,Self-employed,61,13,13085,0,126,13
2010,Male,A,Large,Employed,46,5,19585,1,216,326
2010,Male,B,Medium,Employed,55,15,36770,1,249,2249
2010,Female,B,Medium,Housewife,32,11,27540,0,77,11
2010,Male,B,Large,Housewife,50,3,21740,1,33,907
2010,Male,E,Large,Housewife,25,3,28145,1,237,1162
2010,Male,A,Medium,Self-employed,54,1,7955,1,209,1225
2010,Male,D,Small,Employed,33,1,18970,1,35,537
2010,Female,A,Small,Employed,23,3,39685,1,57,432
2010,Male,A,Medium,Self-employed,44,3,5120,1,294,204
2010,Male,B,Small,Employed,27,1,8870,1,297,1939
2010,Male,D,Small,Self-employed,22,0,25520,1,33,601
2010,Male,B,Small,Housewife,18,2,21575,0,157,2116
2010,Male,D,Medium,Housewife,39,14,7000,0,212,661
2010,Male,D,Medium,Self-employed,49,1,9145,0,216,1740
2010,Female,E,Small,Employed,18,3,7040,0,250,1073
2010,Male,B,Small,Housewife,26,1,16445,0,69,479
2010,Male,C,Small,Employed,18,4,32850,0,223,1936
2010,Male,C,Large,Unemployed,25,1,19590,0,108,188
2010,Male,D,Large,Employed,53,3,4735,0,107,552
2010,Male,D,Medium,Self-employed,27,0,6295,0,209,350
2010,Male,D,Small,Housewife,39,2,15460,1,96,537
2010,Male,D,Large,Housewife,67,12,23900,1,212,77
2010,Male,C,Small,Employed,29,1,9645,0,44,421
2010,Male,A,Small,Housewife,26,4,11545,0,33,373
2010,Male,B,Large,Employed,35,0,6445,1,17,137
2010,Male,E,Large,Employed,27,2,2120,0,34,211
2010,Female,B,Medium,Unemployed,44,10,28545,1,259,529
2010,Male,C,Medium,Employed,35,1,24430,1,284,1044
2010,Female,A,Medium,Unemployed,20,7,20385,1,115,45
2010,Male,A,Small,Employed,23,9,3255,0,122,169
2010,Male,A,Small,Housewife,37,8,20975,1,294,450
2010,Male,B,Medium,Employed,40,0,19380,0,282,246
2010,Female,B,Medium,Housewife,28,4,23125,1,56,700
2010,Male,B,Large,Self-employed,57,9,21535,0,167,811
2010,Male,E,Small,Unemployed,25,2,22525,0,43,2745
2010,Female,B,Large,Housewife,52,0,16465,1,149,517
2010,Female,B,Small,Unemployed,24,1,8465,0,180,476
2010,Male,E,Medium,Unemployed,32,11,9945,1,180,60
2010,Female,B,Small,Housewife,46,4,21080,0,219,128
2010,Female,B,Large,Unemployed,34,3,26345,1,98,198
2010,Female,A,Small,Self-employed,47,0,8475,1,212,983
2010,Male,C,Small,Unemployed,24,0,18640,0,73,26
2010,Male,A,Large,Unemployed,27,0,7195,1,27,1356
2010,Male,B,Small,Self-employed,33,0,14605,0,32,112
2010,Male,A,Medium,Employed,34,10,29735,0,59,44
2010,Male,B,Small,Unemployed,27,0,18615,0,239,2267
2010,Male,E,Large,Self-employed,28,6,9600,0,33,138
2010,Male,C,Medium,Employed,44,1,5815,1,161,1259
2010,Male,D,Small,Self-employed,51,7,6540,1,175,334
2010,Male,B,Large,Housewife,50,11,4545,1,182,324
2010,Male,D,Small,Housewife,21,14,15480,0,223,1410
2010,Male,D,Medium,Housewife,21,9,8010,0,190,1902
2010,Female,C,Large,Housewife,32,10,4690,0,65,714
2010,Male,D,Medium,Housewife,38,8,22480,1,73,175
2010,Female,D,Large,Employed,24,9,8075,0,282,2910
2010,Male,D,Large,Employed,71,10,8135,1,250,1759
2010,Female,A,Large,Unemployed,28,5,21695,0,250,2098
2010,Female,B,Large,Unemployed,24,14,17300,1,89,1790
2010,Male,A,Medium,Employed,19,5,7820,0,77,269
2010,Male,A,Medium,Housewife,45,13,26000,1,114,200
2010,Male,E,Medium,Employed,64,4,45590,1,38,211
2010,Male,C,Small,Employed,21,1,40700,0,175,2757
2010,Male,D,Small,Unemployed,23,2,9360,1,84,733
2010,Female,D,Medium,Housewife,24,2,28395,1,225,1846
2010,Male,D,Large,Retired,66,9,18765,1,99,1271
2010,Male,E,Small,Housewife,33,0,5385,1,148,300
2010,Male,D,Small,Housewife,54,0,4590,1,32,49
2010,Male,E,Small,Employed,31,0,16720,0,72,1645
2010,Male,E,Large,Employed,39,4,9735,1,93,74
2010,Male,B,Small,Housewife,59,2,5530,1,145,1415
2010,Female,E,Large,Unemployed,40,12,20680,0,222,786
2010,Male,C,Small,Self-employed,39,3,8190,1,43,213
2010,Male,A,Medium,Employed,30,11,9180,0,233,469
2010,Male,A,Medium,Unemployed,48,2,8310,0,129,1035
2010,Male,B,Large,Housewife,34,4,23265,1,297,1103
2010,Male,D,Medium,Housewife,29,15,7335,1,69,788
2010,Male,B,Medium,Employed,31,11,4260,1,271,2191
2010,Male,D,Small,Housewife,36,5,9265,0,19,305
2010,Female,D,Large,Self-employed,33,1,19900,0,18,232
2010,Male,D,Small,Housewife,32,11,16515,1,24,730
2010,Female,B,Large,Housewife,60,0,10785,0,235,37
2010,Male,B,Small,Self-employed,29,6,5895,0,216,2198
2010,Female,D,Small,Self-employed,28,0,26810,1,32,325
2010,Female,D,Medium,Employed,35,1,8730,0,38,491
2010,Female,C,Large,Employed,22,5,7810,0,141,33
2010,Male,A,Medium,Self-employed,29,0,2215,1,254,2722
2010,Male,A,Medium,Housewife,34,4,19485,0,66,1915
2010,Male,A,Small,Employed,38,4,36465,1,72,82
2010,Male,D,Small,Employed,24,3,28440,0,219,27
2010,Male,A,Small,Unemployed,30,13,18545,1,209,856
2010,Male,B,Large,Housewife,45,8,20950,1,72,1134
2010,Male,A,Large,Employed,26,2,8490,0,201,988
2010,Female,A,Small,Unemployed,33,0,4480,0,51,345
2010,Male,A,Small,Self-employed,33,5,19075,1,72,730
2010,Male,E,Medium,Housewife,38,2,19460,1,123,246
2010,Female,B,Large,Employed,29,1,6935,0,140,262
2010,Male,A,Small,Self-employed,24,4,11910,0,70,926
2010,Male,A,Medium,Employed,27,0,25175,0,223,1877
2010,Male,B,Small,Self-employed,19,11,12440,1,163,2173
2010,Male,E,Large,Self-employed,47,6,22965,0,124,1977
2010,Male,D,Medium,Unemployed,25,0,20895,1,99,270
2010,Male,E,Medium,Housewife,50,0,10490,0,59,245
2010,Female,E,Medium,Employed,23,11,9165,1,140,1793
2010,Female,D,Large,Employed,19,5,9975,0,32,270
2010,Male,A,Large,Unemployed,20,10,28660,0,23,1843
2010,Male,C,Large,Unemployed,52,2,26300,0,70,249
2010,Male,B,Large,Employed,49,5,1960,1,133,406
2010,Male,E,Small,Housewife,57,2,12780,1,238,117
2010,Female,E,Medium,Employed,37,3,9550,0,121,166
2010,Male,A,Small,Employed,22,0,17745,1,297,1161
2010,Female,A,Large,Housewife,68,9,19060,1,50,326
2010,Male,A,Small,Employed,45,2,28815,1,32,708
2010,Male,C,Small,Employed,21,14,8850,0,123,1581
2010,Male,A,Large,Self-employed,35,4,1205,1,223,1627
2010,Female,E,Medium,Employed,25,0,26345,0,84,583
2010,Male,C,Medium,Employed,38,7,14490,1,271,88
2010,Female,B,Small,Unemployed,51,6,44980,0,273,492
2010,Female,D,Large,Retired,72,1,25915,1,184,534
2010,Male,E,Medium,Self-employed,22,2,5200,1,219,561
2010,Female,B,Small,Unemployed,24,4,6025,1,27,388
2010,Male,D,Large,Employed,71,6,2030,1,296,766
2010,Male,E,Small,Employed,28,11,36730,0,89,534
2010,Male,E,Small,Self-employed,47,14,7530,1,237,68
2010,Male,D,Large,Self-employed,20,3,11315,0,123,111
2010,Male,D,Medium,Employed,25,15,15400,1,94,461
2010,Male,E,Medium,Housewife,30,14,2515,0,145,153
2010,Male,B,Medium,Unemployed,27,4,26790,1,139,1402
2010,Male,E,Small,Housewife,26,0,28555,1,20,480
2010,Female,A,Medium,Self-employed,30,5,31770,1,93,143
2010,Female,B,Large,Unemployed,53,11,30180,0,138,1477
2010,Male,B,Large,Housewife,32,6,19040,0,60,399
2010,Female,E,Large,Unemployed,32,2,19930,1,297,409
2010,Male,D,Small,Unemployed,30,2,19600,1,223,96
2010,Male,C,Medium,Housewife,26,1,43085,1,62,573
2010,Female,A,Medium,Self-employed,31,5,39970,1,94,205
2010,Male,A,Small,Employed,20,8,10235,0,140,602
2010,Male,C,Large,Unemployed,23,3,7810,0,28,1668
2010,Male,E,Small,Employed,22,8,21955,1,46,414
2010,Male,D,Large,Housewife,56,3,21815,1,148,249
2010,Female,C,Large,Retired,72,4,7205,0,271,3133
2010,Female,C,Medium,Self-employed,20,6,42730,0,60,706
2010,Female,E,Small,Housewife,30,14,16605,1,245,22
2010,Male,B,Small,Unemployed,38,15,11630,1,140,82
2010,Male,A,Large,Housewife,69,14,3210,1,33,220
2010,Female,D,Small,Housewife,35,3,11920,1,223,100
2010,Male,C,Large,Employed,34,1,9540,1,161,892
2010,Male,B,Medium,Employed,30,2,13785,0,88,391
2010,Male,D,Large,Employed,20,3,29270,0,96,76
2010,Male,E,Medium,Unemployed,41,4,20890,0,129,267
2010,Male,A,Small,Unemployed,44,2,17460,1,73,1996
2010,Male,C,Medium,Retired,69,15,1245,0,26,438
2010,Male,E,Large,Employed,31,7,28620,0,84,2292
2010,Female,D,Medium,Employed,33,9,8515,1,32,177
2010,Male,E,Small,Employed,23,12,34400,0,275,1061
2010,Male,D,Small,Housewife,27,5,14455,0,139,923
2010,Male,E,Large,Employed,29,0,8630,1,35,539
2010,Male,D,Small,Self-employed,19,4,11990,0,282,2302
2010,Male,A,Medium,Employed,39,4,6795,1,23,295
2010,Male,C,Small,Housewife,28,9,17700,0,22,156
2010,Male,A,Medium,Housewife,20,8,22785,0,67,849
2010,Female,E,Small,Employed,22,0,6595,1,148,9
2010,Male,B,Medium,Housewife,19,2,18625,0,235,986
2010,Female,B,Large,Unemployed,28,9,14800,0,207,2101
2010,Male,C,Small,Employed,22,7,8040,0,129,1479
2010,Male,A,Large,Self-employed,25,7,15620,0,160,979
2010,Male,E,Large,Unemployed,55,1,13350,1,32,689
2010,Male,B,Large,Housewife,42,0,22305,1,187,1100
2010,Male,D,Medium,Housewife,53,4,8650,0,50,43
2010,Female,A,Large,Unemployed,53,2,20335,1,276,743
2010,Male,A,Small,Employed,33,13,24790,0,23,369
2010,Female,B,Large,Retired,62,3,4855,1,139,58
2010,Female,E,Medium,Unemployed,25,1,2985,0,207,1070
2010,Female,E,Small,Housewife,31,1,11920,1,47,451
2010,Male,D,Medium,Employed,38,2,23190,0,254,1909
2010,Female,A,Large,Self-employed,68,12,12985,0,148,458
2010,Female,D,Small,Employed,27,2,32145,0,34,167
2010,Male,C,Medium,Unemployed,23,5,14030,0,219,0
2010,Male,A,Medium,Employed,32,4,19270,0,149,445
2010,Male,D,Small,Housewife,39,5,11325,1,237,34
2010,Male,B,Medium,Housewife,20,11,19965,1,30,463
2010,Male,B,Medium,Employed,49,11,29130,0,25,1594
2010,Female,D,Large,Retired,73,5,9530,1,260,1079
2010,Male,B,Medium,Housewife,23,1,16860,1,249,1505
2010,Male,B,Medium,Employed,30,13,48160,0,44,678
2010,Male,E,Large,Retired,75,0,7690,1,70,2036
2010,Male,A,Medium,Self-employed,34,12,3120,1,138,1040
2010,Female,D,Large,Retired,64,2,17265,0,282,274
2010,Female,A,Medium,Employed,34,3,11885,0,291,1427
2010,Male,E,Small,Employed,56,4,12410,1,78,726
2010,Female,A,Medium,Unemployed,30,6,7705,0,35,1459
2010,Female,E,Small,Self-employed,28,0,14025,1,296,968
2010,Female,C,Small,Employed,28,13,24865,1,285,65
2010,Male,E,Small,Employed,27,1,47205,0,28,728
2010,Male,D,Medium,Unemployed,22,0,8430,0,190,832
2010,Male,A,Small,Employed,45,7,20995,0,178,1567
2010,Male,E,Medium,Housewife,56,7,39595,1,182,185
2010,Female,A,Small,Housewife,28,15,2470,0,136,409
2010,Male,E,Large,Employed,25,0,4265,1,209,283
2010,Male,E,Small,Employed,34,3,3440,0,32,1094
2010,Female,A,Small,Employed,25,0,23230,0,63,490
2010,Male,A,Small,Employed,29,2,26490,1,130,428
2010,Male,D,Medium,Retired,51,2,28105,1,291,294
2010,Male,D,Small,Unemployed,30,2,17385,1,139,695
2010,Male,B,Medium,Housewife,49,4,23200,1,23,157
2010,Female,A,Medium,Employed,46,12,13740,1,48,359
2010,Male,A,Medium,Self-employed,19,1,27425,0,99,91
2010,Female,A,Medium,Unemployed,52,9,14060,1,31,748
2010,Male,D,Medium,Employed,39,9,9820,1,168,464
2010,Female,C,Small,Housewife,36,2,9775,1,190,125
2010,Male,A,Medium,Self-employed,51,3,6935,1,238,392
2010,Male,B,Small,Unemployed,45,15,16935,1,233,333
2010,Male,D,Large,Unemployed,18,9,1870,0,69,138
2010,Female,A,Large,Self-employed,54,1,17135,1,50,1377
